"start_time" "end_time" "survey_date" "survey_time" "consent" "region" "country" "county" "subcounty" "ward" "slum" "cu" "location_type" "vendor_type" "gender" "grains" "roots_tubers" "grain_roots_tubers" "dark_green_veg" "other_veg" "vit_a_rich_veg" "vita_rich_fruits" "other_vita_frt_veg" "other_fruits" "organ_meat" "flesh_meat" "fish" "meat_poultry_fish" "egg" "legumes_pulses" "nuts_seeds" "dairy" "oils_fats" "snacks" "beverages" "spice_condiment" "mixed_foods" "grains_maize_green" "grains_dry_maize" "grains_maize_flour" "grains_ugali" "grains_rice" "grains_wheat_flour" "grains_chapati" "grains_mandazi" "grains_scones" "grains_bread" "grains_noodle" "grains_millet" "grains_millet_flour" "grains_millet_porridge" "grains_sorghum" "grains_sorghum_flour" "grains_spaghetti" "grains_barley" "grains_oats" "other_grains" "os_other_grains" "grains_comment" "vit_a_veg_pumpkin" "vit_a_veg_carrot" "vit_a_veg_squash" "vit_a_veg_orange_fl_swt_potato" "vit_a_veg_red_swt_pepper" "vit_a_veg_butternut" "other_vit_a_rich_veg" "os_other_vit_a_rich_veg" "vit_a_rich_veg_comment" "roots_tubers_irish_potato" "roots_tubers_swt_potato" "roots_tubers_arrow_root" "roots_tubers_cassava" "roots_tubers_yam" "roots_tubers_plantain" "roots_tubers_chips" "other_roots_tubers" "os_other_roots_tubers" "roots_tubers_comment" "dgv_kale" "dgv_spinach" "dgv_amaranthus" "dgv_nightshade" "dgv_jute_mallow" "dgv_cowpea_leaves" "dgv_crotalaria" "dgv_pumpkin_leaves" "dgv_african_kales" "dgv_african_spinach" "dgv_atipa" "dgv_cassava_leaves" "dgv_lettuce" "dgv_bean_leaves" "dgv_swt_potato_leaves" "dgv_nakati" "dgv_bitter_leaf" "dgv_arrowroot_leaves" "dgv_spider_plant" "dgv_stinging_nettles" "dgv_broccoli" "other_dgv" "os_other_dgv" "dgv_comment" "otherveg_tomato" "otherveg_onion" "otherveg_eggplant" "otherveg_capsicum" "otherveg_cabbage" "otherveg_beetroot" "otherveg_okra" "otherveg_celery" "otherveg_cucumber" "otherveg_mushroom" "otherveg_zucchini" "otherveg_cauliflower" "otherveg_asparagus" "otherveg_artichoke" "otherveg_frenchbeans" "otherveg_greenbeans" "other_otherveg" "os_other_otherveg" "otherveg_comment" "vita_rich_frts_mango" "vita_rich_frts_cantaloupe" "vita_rich_frts_apricot" "vita_rich_frts_papaya" "vita_rich_frts_peach" "vita_rich_frts_treetomato" "vita_rich_frts_passionfrt" "other_vita_rich_frts" "os_other_vita_rich_frts" "vita_rich_frts_comment" "otherfrt_avocado" "otherfrt_ripebanana" "otherfrt_guava" "otherfrt_orange" "otherfrt_watermelon" "otherfrt_pineapple" "otherfrt_plums" "otherfrt_apple" "otherfrt_wildberries" "otherfrt_lemon" "otherfrt_lime" "otherfrt_tangerine" "otherfrt_jackfruits" "otherfrt_pear" "otherfrt_kiwi" "otherfrt_tamarind" "otherfrt_loquat" "otherfrt_javaplum" "otherfrt_grapes" "other_otherfrt" "os_other_otherfrt" "otherfrt_comment" "organ_meats_liver" "organ_meats_kidney" "organ_meats_heart" "organ_meats_intestine" "organ_meats_gizzard" "organ_meats_lung" "organ_meats_blood" "other_organ_meats" "os_other_organ_meats" "organ_meats_comment" "flesh_meats_beef" "flesh_meats_pork" "flesh_meats_lamb" "flesh_meats_goat" "flesh_meats_rabbit" "flesh_meats_chicken" "flesh_meats_duck" "flesh_meats_game" "flesh_meats_insect" "flesh_meats_turkey" "flesh_meats_guineafowl" "flesh_meats_quail" "other_flesh_meats" "os_other_flesh_meats" "flesh_meats_comment" "eggs_chicken" "eggs_duck" "eggs_guineahen" "eggs_quail" "other_eggs" "eggs_comment" "fish_tilapia" "fish_nile_perch" "fish_omena" "fish_catfish" "fish_squeaker" "fish_lungfish" "fish_mouthbrooder" "fish_stonebasher" "fish_riponfalls" "fish_victorialabeo" "fish_labyrinth" "fish_sadlerrobber" "fish_blacknile" "fish_shellfish" "fish_okoko" "other_fish" "os_other_fish" "fish_comment" "legumes_beans" "legumes_peas" "legumes_lentils" "legumes_dolichos" "legumes_soybean" "legumes_pigeonpeas" "legumes_mungbeans" "legumes_chickpeas" "legumes_cowpea" "other_legumes" "os_other_legumes" "legumes_comment" "nuts_seeds_groundnut" "nuts_seeds_peanut" "nuts_seeds_baobab" "nuts_seeds_sunflower" "nuts_seeds_pumpkin" "nuts_seeds_coconut" "nuts_seeds_almonds" "nuts_seeds_cashew" "nuts_seeds_sesame" "nuts_seeds_macadamia" "other_nuts_seeds" "os_other_nuts_seeds" "nuts_seeds_comments" "dairy_milk" "dairy_cheese" "dairy_yoghurt" "dairy_ghee" "dairy_cream" "dairy_fermmilk" "other_dairy" "os_other_dairy" "dairy_comment" "oils_fats_cookingoil" "oils_fats_cookingfat" "oils_fats_coconut" "oils_fats_palm" "oils_fats_lard" "oils_fats_margarine" "oils_fats_butter" "other_oils_fats" "os_other_oils_fats" "oils_fats_comment" "snacks_sugar" "snacks_sugarcane" "snacks_honey" "snacks_cakes" "snacks_chocolate" "snacks_candy" "snacks_cookies" "snacks_jaggary" "other_snacks" "os_other_snacks" "snacks_comment" "beverage_soda_juice" "beverage_energydrink" "beverage_alcoholic" "beverage_coffee" "beverage_tea" "condiments_coconutwater" "condiments_soysauce" "condiments_hotsauce" "condiments_chilitomatosauce" "condiments_salt" "condiments_blackpepper" "condiments_garlic" "condiments_ginger" "condiments_oregano" "condiments_mint" "condiments_parsley" "condiments_vinegar" "condiments_rosemary" "condiments_thyme" "condiments_cardamom" "condiments_cinnamon" "condiments_cumin" "condiments_masala" "condiments_coriander" "condiments_paprika" "other_bev_condiments" "os_other_condiments" "condiments_comment" "mixedfood_githeri" "mixedfood_mokimo" "mixedfood_fruitsalad" "mixedfood_vegetablesalad" "mixedfood_frtjuice" "mixedfood_samosa" "other_mixedfood" "os_other_mixedfood" "mixedfood_comment" "indepth_interview_participatn" "photo_consent" "image1_url" "image2_url" "image3_url" "latitude" "longitude" "altitude" "precision" "vendor_fg_diversity" "unhealthy_food_count" "no_unique_oth_frts_color" "no_unique_oth_veg_color" "no_unique_vita_veg_frt_color" "dark_green_color" "green_other_color" "purple_blue_color" "red_color" "white_brown_color" "yellow_orange_color" "overall_color" "id" "uuid" "submission_time" "index"
"2163" 14:56:00 19:19:00 "2/28/2022" "10:15:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Kiosk" "Male" 0 0 0 1 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 0 0 0 0 0 0 0 NA NA 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F09c1507f-2ca0-401a-a71f-23cb213366ee%2F1646032739903.jpg" NA NA NA NA NA NA 5 0 3 3 1 1 1 0 1 1 1 5 144065265 "09c1507f-2ca0-401a-a71f-23cb213366ee" "2/28/2022 16:13" 2163
"2164" 19:24:00 22:59:00 "2/28/2022" "10:19:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 0 0 0 0 0 0 0 NA NA 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F091aa139-98b1-484d-a048-6c7d0063061b%2F1646032958827.jpg" NA NA NA NA NA NA 4 1 2 3 1 1 1 0 1 1 1 5 144065271 "091aa139-98b1-484d-a048-6c7d0063061b" "2/28/2022 16:13" 2164
"2165" 25:20:00 27:47:00 "2/28/2022" "10:25:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 1 0 NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fff83fb7c-5db5-4894-88a6-733b37951c8b%2F1646033227153.jpg" NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 144065276 "ff83fb7c-5db5-4894-88a6-733b37951c8b" "2/28/2022 16:13" 2165
"2166" 31:28:00 36:11:00 "2/28/2022" "10:31:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Home vendors" "Female" 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 NA NA 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 0 0 0 0 NA 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA NA 1 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 1 "Pilau" NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F856bc637-ac08-47c1-adc1-b740789dfcff%2F1646033719988.jpg" "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F856bc637-ac08-47c1-adc1-b740789dfcff%2F1646033736040.jpg" NA NA NA NA NA 5 0 0 0 0 1 0 0 0 0 0 1 144065281 "856bc637-ac08-47c1-adc1-b740789dfcff" "2/28/2022 16:13" 2166
"2167" 01:35:00 05:29:00 "2/28/2022" "11:01:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 NA NA 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 0 0 0 0 0 0 0 NA NA 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 NA 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fe7c8d3b6-94fb-40eb-ab70-9810b69a2403%2F1646035495746.jpg" NA NA NA NA NA NA 7 0 2 3 1 1 1 0 1 1 1 5 144065286 "e7c8d3b6-94fb-40eb-ab70-9810b69a2403" "2/28/2022 16:13" 2167
"2168" 08:03:00 10:21:00 "2/28/2022" "11:08:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Home vendors" "Female" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fe75167e5-6701-416c-9406-029a28298b69%2F1646035794138.jpg" NA NA NA NA NA NA 1 0 0 1 0 0 0 0 0 1 0 1 144065289 "e75167e5-6701-416c-9406-029a28298b69" "2/28/2022 16:13" 2168
"2169" 10:54:00 13:47:00 "2/28/2022" "11:10:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Male" 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 1 "Bhajia" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fbaa66856-3caf-4a45-a9ad-a1c07a216750%2F1646036000495.jpg" NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065296 "baa66856-3caf-4a45-a9ad-a1c07a216750" "2/28/2022 16:13" 2169
"2170" 32:26:00 37:30:00 "2/28/2022" "11:32:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Ambulant/street hawkers/mobile" "Male" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fd02cdea3-99ab-4548-9433-1b5a5ca77635%2F1646037418393.jpg" NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065298 "d02cdea3-99ab-4548-9433-1b5a5ca77635" "2/28/2022 16:13" 2170
"2171" 39:36:00 42:22:00 "2/28/2022" "11:39:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Ffb89213d-9035-4222-b34f-6f09b98c9512%2F1646037719981.jpg" NA NA NA NA NA NA 2 0 0 0 0 0 0 0 0 0 0 0 144065306 "fb89213d-9035-4222-b34f-6f09b98c9512" "2/28/2022 16:13" 2171
"2172" 42:34:00 45:17:00 "2/28/2022" "11:42:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Faffa2000-0890-4141-9f55-8e6a6848cc3b%2F1646037867141.jpg" NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065315 "affa2000-0890-4141-9f55-8e6a6848cc3b" "2/28/2022 16:13" 2172
"2173" 49:15:00 54:51:00 "2/28/2022" "11:49:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Kiosk" "Male" 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 0 NA NA 1 0 1 0 0 0 0 0 0 0 1 NA NA 1 0 1 0 0 1 0 NA NA 1 1 0 0 0 0 0 0 NA NA 1 0 0 1 1 1 1 0 0 NA NA 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 NA "Tomato paste, royco" NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F0f7c1343-0483-4e09-a0e1-39af5247d0bf%2F1646038457222.jpg" "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F0f7c1343-0483-4e09-a0e1-39af5247d0bf%2F1646038464756.jpg" NA NA NA NA NA 5 7 0 0 0 0 0 0 0 0 0 0 144065326 "0f7c1343-0483-4e09-a0e1-39af5247d0bf" "2/28/2022 16:13" 2173
"2174" 58:08:00 00:35:00 "2/28/2022" "11:58:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA "Bhajia" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F3f67879d-d059-40ae-a3ed-9b36e597e16b%2F1646038799441.jpg" NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065337 "3f67879d-d059-40ae-a3ed-9b36e597e16b" "2/28/2022 16:13" 2174
