number,source,year,fert_type,ISO,Town,ppp_price_kg,rel_price,longitude,latitude,acc50,acc100,acc250,distPort,popD,ral_pop,prec,crop_ha,nat_avg
754,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.343690583,12.33708952,2.799999952,2.799999952,2.799999952,28.89999962,62.31946945,126.6999969,764.0036011,1,0.8
755,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.390880776,6.921891645,2.099999905,2.799999952,2.799999952,9.600000381,310.9645081,975.2000122,1544,8.33E-11,0.8
756,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.393672396,11.30076074,0.600000024,1.299999952,1.299999952,20.20000076,126.7386475,109.8000031,1082,1,0.8
757,LSMS,2015,Urea,NGA,NA,0.484531863,0.609090909,7.393672396,11.30076074,0.600000024,1.299999952,1.299999952,20.20000076,126.7386475,109.8000031,1082,1,0.8
758,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.393672396,11.30076074,0.600000024,1.299999952,1.299999952,20.20000076,126.7386475,109.8000031,1082,1,0.8
759,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.401889167,5.350865686,1.100000024,1.100000024,1.399999976,3.799999952,256.7599182,658.0999756,2193.00708,0.006709444,0.8
760,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.401889167,5.350865686,1.100000024,1.100000024,1.399999976,3.799999952,256.7599182,658.0999756,2193.00708,0.006709444,0.8
761,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.404968504,9.456362932,1.299999952,1.299999952,2.700000048,16,103.5189972,42,1397,0.009648969,0.8
762,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.412420239,12.40021937,2.799999952,2.799999952,2.799999952,28.89999962,62.31946945,126.6999969,764.0036011,1,0.8
763,LSMS,2015,Urea,NGA,NA,0.361590942,0.454545455,7.420994716,12.08161597,2,2.599999905,3,23.70000076,151.6012573,149.6999969,858.0019531,1,0.8
764,LSMS,2015,Urea,NGA,NA,0.773804617,0.972727273,7.433434646,5.315248341,1.100000024,1.100000024,1.200000048,3.5,702.7523804,494.8999939,2265.002686,0.294246733,0.8
765,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.433434646,5.315248341,1.100000024,1.100000024,1.200000048,3.5,702.7523804,494.8999939,2265.002686,0.294246733,0.8
766,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.464850916,12.72136149,1.899999976,1.899999976,1.899999976,27.5,65.12789917,151,668.0043945,0.822929144,0.8
767,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.464850916,12.72136149,1.899999976,1.899999976,1.899999976,27.5,65.12789917,151,668.0043945,0.822929144,0.8
768,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.464850916,12.72136149,1.899999976,1.899999976,1.899999976,27.5,65.12789917,151,668.0043945,0.822929144,0.8
769,LSMS,2015,Urea,NGA,NA,0.81719553,1.027272727,7.464850916,12.72136149,1.899999976,1.899999976,1.899999976,27.5,65.12789917,151,668.0043945,0.822929144,0.8
770,LSMS,2015,Urea,NGA,NA,0.759340979,0.954545455,7.464850916,12.72136149,1.899999976,1.899999976,1.899999976,27.5,65.12789917,151,668.0043945,0.822929144,0.8
771,LSMS,2015,Urea,NGA,NA,0.578545508,0.727272727,7.551237638,8.526887444,3.400000095,4.099999905,6.900000095,19.60000038,19.21574593,32.20000076,1331.997192,0.054450296,0.8
772,LSMS,2015,Urea,NGA,NA,0.578545508,0.727272727,7.551237638,8.526887444,3.400000095,4.099999905,6.900000095,19.60000038,19.21574593,32.20000076,1331.997192,0.054450296,0.8
773,LSMS,2015,Urea,NGA,NA,0.361590942,0.454545455,7.561227657,11.60941842,2.299999952,3.299999952,3.400000095,22.89999962,232.4807129,164.6000061,978,1,0.8
774,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.649771817,12.77941129,2.299999952,2.299999952,2.299999952,26.39999962,45.90313721,196.3000031,670.9993896,0.995426714,0.8
775,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.649771817,12.77941129,2.299999952,2.299999952,2.299999952,26.39999962,45.90313721,196.3000031,670.9993896,0.995426714,0.8
776,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.649771817,12.77941129,2.299999952,2.299999952,2.299999952,26.39999962,45.90313721,196.3000031,670.9993896,0.995426714,0.8
777,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.721468165,13.2028054,1.899999976,1.899999976,1.899999976,28.5,28.62231636,165.1999969,506.004425,0.503994703,0.8
778,LSMS,2015,Urea,NGA,NA,0.94013645,1.181818182,7.721468165,13.2028054,1.899999976,1.899999976,1.899999976,28.5,28.62231636,165.1999969,506.004425,0.503994703,0.8
779,LSMS,2015,Urea,NGA,NA,0.672559153,0.845454545,7.721468165,13.2028054,1.899999976,1.899999976,1.899999976,28.5,28.62231636,165.1999969,506.004425,0.503994703,0.8
780,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.721468165,13.2028054,1.899999976,1.899999976,1.899999976,28.5,28.62231636,165.1999969,506.004425,0.503994703,0.8
781,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.733901562,11.30546567,1.299999952,1.399999976,1.399999976,20.79999924,259.0562134,174.6999969,1035,1,0.8
782,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.768324532,6.479426838,1.299999952,1.5,1.5,6.5,263.2736206,180,1775.005371,0.448731065,0.8
783,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.768324532,6.479426838,1.299999952,1.5,1.5,6.5,263.2736206,180,1775.005371,0.448731065,0.8
784,LSMS,2015,Urea,NGA,NA,1.446363769,1.818181818,7.806014882,6.098419372,1.600000024,1.899999976,1.899999976,7.199999809,441.0061646,284.7000122,1918.004395,0.853719234,0.8
785,LSMS,2015,Urea,NGA,NA,0.68702279,0.863636364,7.806014882,6.098419372,1.600000024,1.899999976,1.899999976,7.199999809,441.0061646,284.7000122,1918.004395,0.853719234,0.8
786,LSMS,2015,Urea,NGA,NA,1.157091015,1.454545455,7.842891104,9.292009849,4.300000191,4.599999905,6.699999809,20.5,140.0947266,50.09999847,1466,0.791087449,0.8
787,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.859268298,11.55445313,4,4.099999905,4.099999905,25,239.8938141,195.1999969,934.0038452,0.983845353,0.8
788,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.859268298,11.55445313,4,4.099999905,4.099999905,25,239.8938141,195.1999969,934.0038452,0.983845353,0.8
789,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.859268298,11.55445313,4,4.099999905,4.099999905,25,239.8938141,195.1999969,934.0038452,0.983845353,0.8
790,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.859268298,11.55445313,4,4.099999905,4.099999905,25,239.8938141,195.1999969,934.0038452,0.983845353,0.8
791,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.859268298,11.55445313,4,4.099999905,4.099999905,25,239.8938141,195.1999969,934.0038452,0.983845353,0.8
792,LSMS,2015,Urea,NGA,NA,1.374045581,1.727272727,7.881084952,5.902390788,0.699999988,1.299999952,2.299999952,6.300000191,106.3239441,102.3000031,2010.00769,0.001323697,0.8
793,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.919501097,11.82916735,3.099999905,3.099999905,3.099999905,25.5,494.9242859,271.3999939,891.9974365,1,0.8
794,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,7.919501097,11.82916735,3.099999905,3.099999905,3.099999905,25.5,494.9242859,271.3999939,891.9974365,1,0.8
795,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.919501097,11.82916735,3.099999905,3.099999905,3.099999905,25.5,494.9242859,271.3999939,891.9974365,1,0.8
796,LSMS,2015,Urea,NGA,NA,1.446363769,1.818181818,7.923226179,6.328517698,1.600000024,2.400000095,2.5,8.100000381,508.0854797,448.2999878,1891.00647,0.846661627,0.8
797,LSMS,2015,Urea,NGA,NA,1.446363769,1.818181818,7.923226179,6.328517698,1.600000024,2.400000095,2.5,8.100000381,508.0854797,448.2999878,1891.00647,0.846661627,0.8
798,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,7.923226179,6.328517698,1.600000024,2.400000095,2.5,8.100000381,508.0854797,448.2999878,1891.00647,0.846661627,0.8
799,LSMS,2015,Urea,NGA,NA,1.229409204,1.545454545,7.925483999,6.45646509,1.200000048,2.099999905,2.099999905,6.699999809,526.3435059,105.6999969,1818.005127,0.490315676,0.8
800,LSMS,2015,Urea,NGA,NA,1.446363769,1.818181818,7.925483999,6.45646509,1.200000048,2.099999905,2.099999905,6.699999809,526.3435059,105.6999969,1818.005127,0.490315676,0.8
801,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.933248324,12.68384447,1.799999952,1.799999952,1.799999952,27.10000038,70.70682526,180,661.001709,0.975519001,0.8
802,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.933248324,12.68384447,1.799999952,1.799999952,1.799999952,27.10000038,70.70682526,180,661.001709,0.975519001,0.8
803,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.933248324,12.68384447,1.799999952,1.799999952,1.799999952,27.10000038,70.70682526,180,661.001709,0.975519001,0.8
804,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.94504083,6.15062167,3.5,3.700000048,4.5,8.600000381,327.3469849,407.7000122,1953.006714,0.87835288,0.8
805,LSMS,2015,Urea,NGA,NA,1.374045581,1.727272727,7.94504083,6.15062167,3.5,3.700000048,4.5,8.600000381,327.3469849,407.7000122,1953.006714,0.87835288,0.8
806,LSMS,2015,Urea,NGA,NA,0.68702279,0.863636364,7.94504083,6.15062167,3.5,3.700000048,4.5,8.600000381,327.3469849,407.7000122,1953.006714,0.87835288,0.8
807,LSMS,2015,Urea,NGA,NA,1.446363769,1.818181818,7.9587267,6.374840118,0.699999988,1.600000024,1.600000024,6.400000095,408.5483704,259.7999878,1818.012085,0.759898782,0.8
808,LSMS,2015,Urea,NGA,NA,0.795500073,1,7.959385819,9.665953761,2.700000048,3.299999952,4.099999905,21.29999924,44.31455994,42,1483.003784,0.10917116,0.8
809,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.104560744,7.515146666,5.599999905,5.599999905,7.699999809,15.89999962,82.31428528,72,1366.004761,0.836224973,0.8
810,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.116395796,8.612569151,2.200000048,3.400000095,4.900000095,15.60000038,58.13784409,54.40000153,1373.99707,0.140850931,0.8
811,LSMS,2015,Urea,NGA,NA,1.012454638,1.272727273,8.135102524,6.691181257,3,4.5,4.5,11.19999981,249.9185791,107.5,1678.011597,0.986126244,0.8
812,LSMS,2015,Urea,NGA,NA,0.824427348,1.036363636,8.139707476,10.37158973,6.800000191,6.800000191,6.800000191,24.89999962,14.57842827,60.79999924,1245.00354,7.03E-10,0.8
813,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.139707476,10.37158973,6.800000191,6.800000191,6.800000191,24.89999962,14.57842827,60.79999924,1245.00354,7.03E-10,0.8
814,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.160652477,12.48109276,3.900000095,3.900000095,3.900000095,25.60000038,70.70682526,160.3000031,716.9968262,0.612137437,0.8
815,LSMS,2015,Urea,NGA,NA,0.578545508,0.727272727,8.160652477,12.48109276,3.900000095,3.900000095,3.900000095,25.60000038,70.70682526,160.3000031,716.9968262,0.612137437,0.8
816,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.160652477,12.48109276,3.900000095,3.900000095,3.900000095,25.60000038,70.70682526,160.3000031,716.9968262,0.612137437,0.8
817,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.160652477,12.48109276,3.900000095,3.900000095,3.900000095,25.60000038,70.70682526,160.3000031,716.9968262,0.612137437,0.8
818,LSMS,2015,Urea,NGA,NA,0.831659167,1.045454545,8.160652477,12.48109276,3.900000095,3.900000095,3.900000095,25.60000038,70.70682526,160.3000031,716.9968262,0.612137437,0.8
819,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.181483035,11.25729898,4.400000095,4.400000095,4.400000095,24.70000076,195.6262665,143.3000031,985,0.980951369,0.8
820,LSMS,2015,Urea,NGA,NA,0.75210916,0.945454545,8.181483035,11.25729898,4.400000095,4.400000095,4.400000095,24.70000076,195.6262665,143.3000031,985,0.980951369,0.8
821,LSMS,2015,Urea,NGA,NA,0.766572798,0.963636364,8.181483035,11.25729898,4.400000095,4.400000095,4.400000095,24.70000076,195.6262665,143.3000031,985,0.980951369,0.8
822,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.190443762,6.135722976,1,1.200000048,2.299999952,7.900000095,277.3226929,299.2999878,2063,0.844517589,0.8
823,LSMS,2015,Urea,NGA,NA,1.446363769,1.818181818,8.190443762,6.135722976,1,1.200000048,2.299999952,7.900000095,277.3226929,299.2999878,2063,0.844517589,0.8
824,LSMS,2015,Urea,NGA,NA,1.099236465,1.381818182,8.190443762,6.135722976,1,1.200000048,2.299999952,7.900000095,277.3226929,299.2999878,2063,0.844517589,0.8
825,LSMS,2015,Urea,NGA,NA,1.374045581,1.727272727,8.200038787,6.656619404,1.399999976,2.900000095,2.900000095,9.100000381,293.1410217,154.8000031,1799,0.973825455,0.8
826,LSMS,2015,Urea,NGA,NA,0.896745537,1.127272727,8.238842997,12.21576817,1.100000024,1.100000024,1.100000024,23.10000038,79.56033325,317.8999939,728.0032959,1,0.8
827,LSMS,2015,Urea,NGA,NA,0.433909131,0.545454545,8.238842997,12.21576817,1.100000024,1.100000024,1.100000024,23.10000038,79.56033325,317.8999939,728.0032959,1,0.8
828,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.238842997,12.21576817,1.100000024,1.100000024,1.100000024,23.10000038,79.56033325,317.8999939,728.0032959,1,0.8
829,LSMS,2015,Urea,NGA,NA,1.410204675,1.772727273,8.244123045,6.291125879,0.5,1.5,1.899999976,5.900000095,346.3859253,83,1986,0.825573623,0.8
830,LSMS,2015,Urea,NGA,NA,0.737645522,0.927272727,8.254312897,12.7060915,1.600000024,1.600000024,1.600000024,26.60000038,115.0968246,154.8000031,625.9970093,1,0.8
831,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.254312897,12.7060915,1.600000024,1.600000024,1.600000024,26.60000038,115.0968246,154.8000031,625.9970093,1,0.8
832,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.254312897,12.7060915,1.600000024,1.600000024,1.600000024,26.60000038,115.0968246,154.8000031,625.9970093,1,0.8
833,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.254312897,12.7060915,1.600000024,1.600000024,1.600000024,26.60000038,115.0968246,154.8000031,625.9970093,1,0.8
834,LSMS,2015,Urea,NGA,NA,0.650863696,0.818181818,8.254312897,12.7060915,1.600000024,1.600000024,1.600000024,26.60000038,115.0968246,154.8000031,625.9970093,1,0.8
835,LSMS,2015,Urea,NGA,NA,0.94013645,1.181818182,8.313784976,12.56253602,1.600000024,1.600000024,1.600000024,25.60000038,57.72976303,143.1000061,655.9984131,0.978016615,0.8
836,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.313784976,12.56253602,1.600000024,1.600000024,1.600000024,25.60000038,57.72976303,143.1000061,655.9984131,0.978016615,0.8
837,LSMS,2015,Urea,NGA,NA,0.896745537,1.127272727,8.367069766,12.14832622,0.699999988,0.699999988,0.699999988,22.60000038,222.89151,48.70000076,743,0.867000759,0.8
838,LSMS,2015,Urea,NGA,NA,0.896745537,1.127272727,8.367069766,12.14832622,0.699999988,0.699999988,0.699999988,22.60000038,222.89151,48.70000076,743,0.867000759,0.8
839,LSMS,2015,Urea,NGA,NA,0.896745537,1.127272727,8.367069766,12.14832622,0.699999988,0.699999988,0.699999988,22.60000038,222.89151,48.70000076,743,0.867000759,0.8
840,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.373806958,11.26164798,2,2,2,21.89999962,618.9968262,87.5,967,0.971663237,0.8
841,LSMS,2015,Urea,NGA,NA,0.94013645,1.181818182,8.373806958,11.26164798,2,2,2,21.89999962,618.9968262,87.5,967,0.971663237,0.8
842,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.373806958,11.26164798,2,2,2,21.89999962,618.9968262,87.5,967,0.971663237,0.8
843,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.373806958,11.26164798,2,2,2,21.89999962,618.9968262,87.5,967,0.971663237,0.8
844,LSMS,2015,Urea,NGA,NA,0.809963711,1.018181818,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
845,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
846,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
847,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
848,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
849,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
850,LSMS,2015,Urea,NGA,NA,0.824427348,1.036363636,8.447936988,11.87855764,0.400000006,0.400000006,0.400000006,22.29999924,581.0038452,120.6999969,788.0001831,0.764680743,0.8
851,LSMS,2015,Urea,NGA,NA,0.75210916,0.945454545,8.473890417,9.209537251,2.900000095,3.200000048,3.200000048,16.20000076,69.71055603,79.19999695,1523.998413,0.94641608,0.8
852,LSMS,2015,Urea,NGA,NA,0.672559153,0.845454545,8.538006041,10.46771913,1.700000048,1.700000048,1.700000048,17.79999924,125.7684021,99.40000153,1213,0.837738872,0.8
853,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.548877985,8.416971954,0.600000024,1.899999976,4.199999809,11.39999962,75.98701477,85.19999695,1310,0.783193171,0.8
854,LSMS,2015,Urea,NGA,NA,0.75210916,0.945454545,8.550163184,12.52351041,3.299999952,3.299999952,3.299999952,25.70000076,244.0250549,180.6000061,585.0032349,0.80627054,0.8
855,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.560020893,11.54329842,1.600000024,1.600000024,1.600000024,24.29999924,270.9417725,207,855.0042114,0.974411249,0.8
856,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.560020893,11.54329842,1.600000024,1.600000024,1.600000024,24.29999924,270.9417725,207,855.0042114,0.974411249,0.8
857,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.560020893,11.54329842,1.600000024,1.600000024,1.600000024,24.29999924,270.9417725,207,855.0042114,0.974411249,0.8
858,LSMS,2015,Urea,NGA,NA,0.94013645,1.181818182,8.560020893,11.54329842,1.600000024,1.600000024,1.600000024,24.29999924,270.9417725,207,855.0042114,0.974411249,0.8
859,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.560020893,11.54329842,1.600000024,1.600000024,1.600000024,24.29999924,270.9417725,207,855.0042114,0.974411249,0.8
860,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.560020893,11.54329842,1.600000024,1.600000024,1.600000024,24.29999924,270.9417725,207,855.0042114,0.974411249,0.8
861,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.601175694,11.89969104,1.200000048,1.200000048,1.200000048,23.60000038,448.2094116,141.8999939,764.0003052,0.777385473,0.8
862,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.601175694,11.89969104,1.200000048,1.200000048,1.200000048,23.60000038,448.2094116,141.8999939,764.0003052,0.777385473,0.8
863,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.601175694,11.89969104,1.200000048,1.200000048,1.200000048,23.60000038,448.2094116,141.8999939,764.0003052,0.777385473,0.8
864,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.601175694,11.89969104,1.200000048,1.200000048,1.200000048,23.60000038,448.2094116,141.8999939,764.0003052,0.777385473,0.8
865,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.622387815,12.69864509,5.099999905,5.099999905,5.099999905,30.29999924,688.1522217,223.6999969,545.9987183,0.894058347,0.8
866,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.622387815,12.69864509,5.099999905,5.099999905,5.099999905,30.29999924,688.1522217,223.6999969,545.9987183,0.894058347,0.8
867,LSMS,2015,Urea,NGA,NA,0.911209175,1.145454545,8.632568284,11.52414851,1.700000048,1.700000048,1.700000048,24.39999962,268.7496948,203,855.0020142,0.930908024,0.8
868,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.632568284,11.52414851,1.700000048,1.700000048,1.700000048,24.39999962,268.7496948,203,855.0020142,0.930908024,0.8
869,LSMS,2015,Urea,NGA,NA,0.795500073,1,8.632568284,11.52414851,1.700000048,1.700000048,1.700000048,24.39999962,268.7496948,203,855.0020142,0.930908024,0.8
870,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.762610268,11.92013983,2.099999905,2.099999905,2.099999905,26.20000076,132.1707458,148.6999969,738.9975586,0.991723537,0.8
871,LSMS,2015,Urea,NGA,NA,0.809963711,1.018181818,8.78061607,9.648913897,1.399999976,1.399999976,1.399999976,15.5,176.8252106,134.3000031,1402.992065,0.644606233,0.8
872,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.78061607,9.648913897,1.399999976,1.399999976,1.399999976,15.5,176.8252106,134.3000031,1402.992065,0.644606233,0.8
873,LSMS,2015,Urea,NGA,NA,1.012454638,1.272727273,8.81329489,11.14193204,4.099999905,4.099999905,4.099999905,23.10000038,182.9664001,113.6999969,983.9988403,0.646489441,0.8
874,LSMS,2015,Urea,NGA,NA,1.012454638,1.272727273,8.81329489,11.14193204,4.099999905,4.099999905,4.099999905,23.10000038,182.9664001,113.6999969,983.9988403,0.646489441,0.8
875,LSMS,2015,Urea,NGA,NA,0.527922776,0.663636364,8.878974615,9.610028632,1.299999952,1.299999952,1.299999952,15.89999962,152.1682739,137,1341,0.005153099,0.8
876,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.894074282,12.64758216,1.799999952,1.799999952,1.799999952,25.10000038,47.08273315,139,515,0.774026215,0.8
877,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.894074282,12.64758216,1.799999952,1.799999952,1.799999952,25.10000038,47.08273315,139,515,0.774026215,0.8
878,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.894074282,12.64758216,1.799999952,1.799999952,1.799999952,25.10000038,47.08273315,139,515,0.774026215,0.8
879,LSMS,2015,Urea,NGA,NA,0.723181885,0.909090909,8.894074282,12.64758216,1.799999952,1.799999952,1.799999952,25.10000038,47.08273315,139,515,0.774026215,0.8
880,LSMS,2015,Urea,NGA,NA,0.867818261,1.090909091,8.894074282,12.64758216,1.799999952,1.799999952,1.799999952,25.10000038,47.08273315,139,515,0.774026215,0.8
881,LSMS,2015,Urea,NGA,NA,0.578545508,0.727272727,8.899284298,7.132533773,5.599999905,5.599999905,9.100000381,14.19999981,61.35046768,113.0999985,1590,0.227013469,0.8
